student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
100803,25,Male,Engineering,2.6,4.4,3.5,Yes,48.8,7.3,Poor,2,Bachelor,High,9.2,No,4.0,4,3.2,No,5,11.0,Cafe,No,High,7,3,10,Auditory,6.4,100
100804,24,Other,Biology,10.8,3.8,1.8,Yes,46.9,8.7,Fair,2,High School,Low,2.0,Yes,3.94,5,5.4,No,5,16.5,Co-Learning Group,Yes,Medium,6,5,10,Reading,9.1,95
100805,27,Female,Business,4.0,1.4,1.7,No,48.9,6.4,Good,1,PhD,Low,8.2,Yes,2.52,6,7.0,No,0,7.7,Dorm,Yes,Low,1,3,10,Visual,9.1,65
100806,19,Other,Engineering,3.1,3.4,1.9,No,98.3,6.5,Poor,6,PhD,Low,2.7,No,2.35,6,8.8,Yes,5,8.4,Dorm,No,High,4,2,10,Reading,3.3,63
100807,21,Female,Engineering,3.4,1.0,3.6,Yes,49.5,10.1,Good,6,Some College,High,8.5,Yes,3.14,4,6.4,No,1,8.4,Dorm,Yes,Low,4,4,10,Auditory,3.8,78
100808,26,Male,Computer Science,4.958032733174000,3.9,2.2,Yes,82.6,8.2,Good,5,PhD,High,3.7,No,4.0,5,7.4,No,3,11.1,Library,No,Medium,7,10,5,Visual,9.6,93
100809,23,Female,Computer Science,5.155165755960200,2.7,3.2,No,49.8,6.2,Good,0,PhD,Medium,9.6,Yes,4.0,8,2.7,No,1,11.8,Cafe,Yes,Medium,7,7,8,Reading,4.0,100
100810,19,Male,Psychology,5.3,5.0,0.9,Yes,41.3,4.9,Fair,3,Master,Low,3.3,Yes,4.0,3,8.4,Yes,2,13.0,Quiet Room,Yes,Medium,8,2,10,Kinesthetic,7.6,100
100811,16,Female,Engineering,4.5,1.4,1.5,No,94.6,6.8,Good,2,PhD,Low,5.4,No,4.0,3,2.7,No,1,7.5,Library,No,Medium,8,3,10,Reading,3.1,99
100812,16,Male,Biology,2.9,0.8,3.2,No,43.5,6.0,Good,5,Master,Low,6.9,Yes,4.0,5,4.3,No,5,7.5,Quiet Room,Yes,Medium,9,8,7,Kinesthetic,7.6,100
100813,23,Female,Business,1.8,1.1,3.5,Yes,77.7,7.2,Fair,7,High School,Low,6.6,Yes,3.44,7,4.5,No,4,7.3,Co-Learning Group,No,Low,3,6,9,Reading,6.4,91
100814,20,Other,Business,5.0,4.7,3.2,Yes,45.2,6.1,Poor,1,PhD,High,6.5,No,4.0,3,2.4,No,5,13.1,Dorm,Yes,Medium,9,1,10,Kinesthetic,3.1,100
100815,25,Male,Arts,2.8,4.7,2.4,No,81.7,5.2,Fair,4,Bachelor,Medium,7.5,Yes,4.0,2,5.1,No,3,10.6,Library,No,High,2,8,7,Auditory,1.9,92
100816,27,Female,Psychology,2.9,0.7,1.5,No,81.1,6.5,Fair,5,Master,Low,9.0,Yes,4.0,4,3.3,No,2,5.9,Library,Yes,Low,4,1,10,Auditory,7.2,100
100817,20,Female,Computer Science,1.0103243951513000,1.9,2.7,No,44.3,5.8,Good,5,Bachelor,Medium,4.8,No,3.6,5,6.4,No,5,7.1,Library,Yes,Low,8,8,7,Kinesthetic,3.3,92
100818,19,Male,Biology,1.8,1.6,0.7,No,41.1,9.0,Poor,2,Master,Low,5.3,Yes,2.29,6,7.1,No,2,5.9,Co-Learning Group,No,Medium,9,2,10,Auditory,2.3,59
100819,25,Other,Psychology,8.4,3.8,0.9,No,58.9,4.5,Good,5,PhD,Medium,7.4,Yes,3.79,3,3.9,No,4,13.4,Library,Yes,Medium,4,7,8,Kinesthetic,3.2,89
100820,27,Female,Arts,3.2,2.6,2.6,Yes,51.7,5.9,Good,1,Some College,Low,8.1,No,3.85,3,1,No,1,9.5,Co-Learning Group,No,High,9,1,10,Auditory,1.4,100
100821,17,Other,Computer Science,3.962746279773840,4.4,2.8,Yes,72.6,7.7,Good,6,Master,Low,4.7,Yes,3.51,3,3.5,No,4,12.2,Quiet Room,Yes,Medium,1,2,10,Reading,7.9,91
100822,16,Female,Business,6.0,4.6,2.0,Yes,54.7,8.1,Fair,7,Bachelor,Medium,7.5,Yes,4.0,5,2.5,No,0,13.9,Cafe,Yes,High,7,7,8,Reading,3.5,100
100823,25,Female,Arts,1.6,2.2,0.6,Yes,41.0,5.4,Good,2,High School,Low,9.7,No,3.57,3,3.6,No,3,4.6,Library,Yes,Medium,3,10,5,Visual,3.3,84
100824,24,Other,Arts,4.9,3.0,3.9,Yes,79.1,4.6,Good,1,Some College,Low,10,No,3.05,2,5.3,No,5,12.4,Cafe,No,Low,9,1,10,Kinesthetic,1.5,72
100825,27,Other,Psychology,4.0,1.0,1.6,Yes,59.3,4,Poor,0,Some College,Low,7.7,Yes,4.0,1,6.8,No,4,8.3,Co-Learning Group,No,Medium,4,9,6,Visual,9.1,94
100826,27,Male,Engineering,1.9,4.1,3.0,Yes,50.6,4.3,Good,3,Some College,Medium,4.9,Yes,4.0,3,5.3,No,3,10.9,Library,No,High,10,7,8,Auditory,7.1,99
100827,27,Male,Biology,2.6,2.8,3.9,Yes,51.4,5.9,Good,1,Some College,Medium,8.1,No,3.87,6,2.3,No,1,9.5,Co-Learning Group,Yes,Low,4,10,5,Auditory,2.4,98
100828,23,Other,Biology,6.2,1.9,2.6,No,89.5,7.4,Fair,5,PhD,Medium,5.7,No,4.0,2,8.1,No,3,11.5,Quiet Room,Yes,High,2,5,10,Auditory,3.2,98
100829,22,Male,Engineering,3.3,2.5,2.9,No,82.1,7.6,Fair,2,Master,High,6.2,No,2.67,2,4.6,No,3,8.7,Dorm,Yes,High,7,3,10,Visual,6.5,62
100830,19,Female,Biology,3.7,3.2,3.1,No,74.8,8.2,Good,2,Master,High,8.0,No,3.89,3,3.6,No,2,11.5,Cafe,Yes,Medium,8,3,10,Kinesthetic,7.9,100
100831,17,Female,Biology,4.4,3.4,2.0,No,64.3,7.0,Poor,4,PhD,High,3.3,Yes,4.0,7,1,No,2,10.9,Quiet Room,Yes,Low,10,9,6,Kinesthetic,8.6,95
100832,23,Other,Arts,3.3,0.1,1.2,Yes,79.8,7.3,Good,2,Master,Medium,5.2,No,3.37,6,8.6,Yes,3,4.6,Quiet Room,Yes,Low,6,3,10,Auditory,2.1,91
100833,16,Female,Engineering,2.5,2.6,3.1,Yes,92.5,8.1,Good,3,Bachelor,Medium,4.7,Yes,3.76,5,2.4,No,5,8.2,Co-Learning Group,Yes,Medium,5,9,6,Kinesthetic,6.0,93
100834,17,Other,Business,5.1,0.2,0.9,Yes,85.6,5.2,Fair,6,PhD,Medium,5.4,Yes,3.02,7,8.3,No,4,7.6,Dorm,Yes,High,6,4,10,Kinesthetic,1.2,65
100835,20,Other,Psychology,7.2,4.6,3.6,No,49.7,6.1,Good,7,High School,High,5.7,No,3.55,8,5.0,No,2,16.7,Quiet Room,No,Low,2,4,10,Visual,4.8,91
100836,20,Female,Psychology,2.8,4.5,1.6,No,58.1,5.3,Poor,2,Some College,High,5.1,No,4.0,1,8.3,No,1,10.7,Co-Learning Group,No,Low,2,6,9,Kinesthetic,9.2,100
100837,21,Female,Psychology,4.4,3.2,1.2,Yes,69.9,6.2,Fair,4,Master,Medium,4.6,Yes,3.67,3,6.8,No,4,10.4,Dorm,Yes,Medium,9,5,10,Reading,7.2,100
100838,22,Female,Psychology,3.2,0.7,1.3,Yes,50.0,8.3,Good,1,PhD,Low,4.2,Yes,4.0,2,7.7,No,0,5.9,Library,No,Low,1,4,10,Visual,4.5,100
100839,27,Female,Psychology,4.3,2.7,1.0,No,82.7,4.2,Fair,5,Bachelor,Medium,2.9,No,3.42,3,6.9,No,2,8.7,Library,Yes,Low,3,10,5,Reading,7.0,79
100840,17,Female,Computer Science,6.252225437232060,4.3,0.2,No,55.5,9.4,Fair,1,Bachelor,Medium,8.7,No,3.59,6,3.5,No,4,11.4,Dorm,Yes,Medium,4,6,9,Auditory,6.7,91
100841,27,Other,Arts,1.3,4.9,1.8,Yes,42.2,10.2,Fair,3,PhD,Medium,6.1,No,3.54,5,4.6,No,0,8.5,Co-Learning Group,Yes,High,1,4,10,Auditory,2.8,85
100842,27,Male,Psychology,2.8,4.6,0.3,No,72.6,6.8,Fair,7,Bachelor,High,10,Yes,3.04,3,4.1,No,3,9.3,Quiet Room,No,High,7,3,10,Reading,3.8,75
100843,27,Female,Engineering,5.3,0.3,2.0,Yes,65.5,10.1,Fair,5,Bachelor,Medium,6.5,No,4.0,6,1.9,No,1,9.3,Cafe,Yes,Medium,7,8,7,Kinesthetic,1.8,92
100844,25,Female,Biology,5.8,1.3,1.5,No,98.3,8.8,Fair,4,PhD,Medium,10,Yes,3.75,2,5.8,No,4,10.2,Quiet Room,Yes,High,10,10,5,Visual,8.1,99
100845,24,Female,Engineering,4.7,3.0,2.7,Yes,50.2,6.6,Fair,4,Bachelor,Low,10,Yes,4.0,4,2.9,No,3,11.0,Co-Learning Group,No,High,9,9,6,Kinesthetic,3.7,100
100846,18,Other,Business,3.8,0.3,0.6,No,83.9,7.5,Good,7,High School,High,7.3,No,4.0,8,3.9,No,3,5.6,Co-Learning Group,Yes,Low,5,9,6,Kinesthetic,5.9,90
100847,16,Female,Biology,4.4,2.5,3.5,No,98.9,8.3,Poor,6,Some College,Medium,8.2,No,4.0,5,4.3,No,4,11.4,Co-Learning Group,Yes,High,4,1,10,Reading,2.9,97
100848,17,Male,Biology,0.3,0.1,3.2,No,90.0,9.5,Fair,2,PhD,Medium,6.1,Yes,3.51,4,5.3,No,1,4.9,Cafe,No,Low,6,6,9,Kinesthetic,2.3,83
100849,28,Female,Computer Science,4.4945638166366200,3.7,0.5,Yes,40.6,6.8,Good,1,PhD,High,7.2,No,3.21,6,1.5,No,5,9.8,Dorm,Yes,Low,10,8,7,Reading,3.8,83
100850,22,Male,Biology,3.9,0.7,0.8,No,44.2,6.4,Fair,6,PhD,Low,4.9,Yes,3.28,1,4.0,No,5,6.3,Library,Yes,Medium,4,7,8,Kinesthetic,7.8,84
100851,21,Other,Arts,4.2,0.0,1.3,Yes,45.4,8.4,Good,6,Bachelor,Low,8.1,Yes,2.99,7,6.1,No,3,6.1,Cafe,No,Medium,4,2,10,Kinesthetic,6.9,73
100852,25,Male,Business,4.1,3.1,2.6,Yes,68.3,6.0,Fair,3,High School,Medium,7.3,Yes,3.06,6,2.9,No,1,11.5,Cafe,No,Low,9,10,5,Kinesthetic,4.8,89
100853,20,Male,Biology,5.2,0.4,3.6,No,97.5,5.5,Fair,7,Some College,Low,6.2,No,4.0,2,5.6,No,0,10.4,Dorm,No,Medium,9,5,10,Visual,4.7,93
100854,16,Male,Arts,3.8,1.0,0.5,Yes,55.8,8.0,Fair,1,Bachelor,Low,7.8,No,4.0,1,4.1,No,0,7.0,Library,Yes,Medium,2,9,6,Reading,7.8,100
100855,25,Female,Biology,2.7,3.3,2.4,No,74.2,6.2,Fair,0,PhD,Medium,5.2,No,3.82,1,7.6,No,2,10.3,Dorm,No,Medium,10,9,6,Reading,5.1,86
100856,17,Other,Psychology,0,0.1,3.9,No,87.3,4.6,Good,1,Bachelor,Low,10,Yes,2.92,6,7.0,No,1,5.6,Library,No,High,1,4,10,Visual,3.7,76
100857,24,Female,Engineering,3.5,0.1,1.0,Yes,76.3,7.4,Good,0,High School,Medium,7.6,Yes,3.54,6,1.2,No,1,5.1,Cafe,Yes,Medium,4,9,6,Visual,8.4,94
100858,22,Male,Business,3.3,4.3,3.6,Yes,67.0,4.5,Poor,5,Bachelor,Low,8.0,Yes,2.45,5,4.1,No,1,12.4,Cafe,No,Medium,2,1,10,Reading,1.5,59
100859,18,Female,Business,3.3,3.2,0.6,Yes,41.7,7.6,Good,7,PhD,High,6.7,Yes,3.31,4,4.9,No,1,8.6,Co-Learning Group,No,Medium,3,7,8,Kinesthetic,9.8,81
100860,21,Male,Engineering,3.6,3.2,0.9,Yes,72.0,9.2,Good,1,High School,Low,5.8,Yes,3.21,5,8.1,No,3,8.5,Quiet Room,No,Low,5,7,8,Kinesthetic,5.7,91
100861,16,Male,Biology,4.1,1.7,3.2,No,83.3,6.8,Poor,6,Bachelor,Low,7.6,Yes,4.0,7,5.2,No,4,9.8,Quiet Room,Yes,Low,7,9,6,Reading,6.3,99
100862,21,Male,Computer Science,7.012324258878800,4.0,0.9,No,85.2,6.6,Poor,3,Master,Medium,4.0,Yes,3.94,2,8.3,Yes,5,12.8,Co-Learning Group,Yes,Low,3,2,10,Kinesthetic,2.0,97
100863,24,Female,Computer Science,8.516213353500800,4.6,3.1,No,99.9,8.5,Poor,1,Some College,Low,4.9,Yes,4.0,7,4.6,No,3,17.7,Cafe,Yes,High,2,8,7,Reading,8.5,100
100864,16,Male,Psychology,5.8,0.1,1.4,No,85.3,7.1,Poor,4,High School,Medium,7.0,Yes,4.0,5,4.1,No,3,7.7,Cafe,Yes,High,5,5,10,Kinesthetic,7.7,100
100865,25,Male,Psychology,4.2,2.0,2.6,No,83.2,8.0,Poor,4,Some College,Low,5.5,No,3.38,3,3.3,No,1,10.0,Dorm,No,Medium,6,6,9,Visual,6.3,87
100866,17,Male,Biology,2.0,3.8,1.1,No,55.3,8.4,Good,6,PhD,Medium,8.5,Yes,4.0,2,1.9,No,4,8.1,Cafe,Yes,High,7,3,10,Visual,2.9,99
100867,24,Female,Business,5.1,0.4,2.3,No,57.5,8.3,Good,7,Some College,Medium,9.1,Yes,3.79,8,5.7,No,5,8.9,Cafe,Yes,Low,7,5,10,Auditory,1.4,89
100868,26,Male,Psychology,2.0,4.8,2.0,Yes,59.1,8.3,Fair,6,Some College,High,5.6,No,3.8,6,8.6,Yes,3,9.0,Library,No,High,1,3,10,Auditory,1.6,97
100869,26,Other,Psychology,4.0,0.1,2.2,No,84.6,6.3,Good,4,Master,Low,7.5,No,2.9,1,7.6,No,0,7.1,Quiet Room,Yes,Low,10,2,10,Visual,6.5,72
100870,22,Male,Computer Science,4.45674633042637,4.2,2.7,No,84.4,8.7,Good,7,Master,Low,7.6,Yes,4.0,2,4.1,No,2,13.2,Quiet Room,Yes,Low,9,6,9,Kinesthetic,3.7,97
100871,22,Male,Computer Science,1.3230125206338800,1.2,1.8,Yes,59.1,8.6,Good,1,PhD,Low,5.9,No,2.92,1,4.4,No,0,6.2,Library,Yes,High,6,5,10,Reading,4.0,77
100872,19,Other,Business,4.1,2.1,1.8,Yes,57.0,9.7,Good,4,Bachelor,Medium,9.3,No,3.49,1,5.2,No,1,8.8,Quiet Room,Yes,Medium,7,8,7,Visual,2.3,83
100873,20,Other,Arts,2.6,3.0,3.1,Yes,97.7,5.0,Fair,2,High School,Low,8.2,Yes,4.0,1,2.1,No,1,10.6,Cafe,Yes,High,6,9,6,Reading,9.0,95
100874,23,Male,Business,2.8,0.0,0.3,No,73.1,7.1,Fair,2,PhD,Low,6.9,No,3.45,4,3.4,No,2,4.3,Dorm,Yes,Low,7,2,10,Reading,6.7,91
100875,26,Female,Computer Science,6.5235316310359700,0.4,2.2,Yes,45.2,7.7,Poor,7,Some College,Low,6.6,No,4.0,1,5.1,No,1,10.2,Cafe,Yes,Low,3,10,5,Visual,7.6,100
100876,16,Other,Business,4.0,4.1,3.6,Yes,58.7,7.8,Good,4,Bachelor,Medium,4.0,No,4.0,6,4.3,No,2,13.5,Cafe,No,High,3,3,10,Auditory,9.8,96
100877,22,Male,Computer Science,1.8259215249347400,1.0,2.9,No,55.6,5.4,Fair,2,Master,Medium,7.2,Yes,4.0,2,4.6,No,5,6.7,Library,Yes,Low,8,7,8,Reading,5.8,100
100878,26,Male,Engineering,2.4,4.0,3.7,No,97.2,6.6,Good,6,Bachelor,High,5.3,No,3.93,3,5.2,No,2,12.0,Cafe,Yes,Low,10,8,7,Kinesthetic,9.0,100
100879,28,Other,Business,5.3,0.1,1.7,No,70.0,8.9,Fair,4,Bachelor,High,2.5,Yes,3.25,8,7.2,No,2,9.0,Dorm,Yes,Low,3,4,10,Auditory,3.8,83
100880,27,Female,Arts,2.5,4.2,2.4,Yes,61.4,5.4,Good,2,Some College,Low,6.6,Yes,2.9,7,4.6,No,5,10.6,Quiet Room,Yes,Low,7,5,10,Visual,8.2,79
100881,25,Female,Psychology,5.3,1.5,1.3,Yes,70.0,7.2,Good,4,Some College,Low,6.3,No,4.0,2,5.4,No,3,9.3,Co-Learning Group,Yes,High,2,9,6,Kinesthetic,5.7,96
100882,22,Female,Computer Science,7.971069962613300,1.0,3.0,Yes,54.8,7.9,Poor,2,Master,Low,3.4,Yes,3.63,6,6.7,No,1,12.1,Co-Learning Group,Yes,Low,5,10,5,Kinesthetic,7.7,96
100883,23,Male,Computer Science,7.505034571846390,2.2,3.3,Yes,44.8,7.4,Good,0,High School,Low,6.4,Yes,3.56,7,3.9,No,5,14.3,Cafe,Yes,Low,4,5,10,Visual,9.3,92
100884,23,Other,Computer Science,4.855588081185220,4.9,1.4,No,83.3,5.2,Fair,0,PhD,High,7.9,Yes,4.0,8,4.2,No,5,12.6,Dorm,Yes,High,5,8,7,Reading,8.4,90
100885,17,Male,Psychology,4.5,2.4,0.7,No,71.4,9.4,Poor,7,Some College,High,7.2,Yes,4.0,8,4.9,No,0,8.7,Cafe,No,Medium,10,1,10,Visual,7.4,100
100886,22,Male,Biology,2.2,2.9,4.0,No,86.5,6.7,Good,7,Master,Low,7.2,Yes,4.0,2,4.6,No,0,9.6,Cafe,Yes,Medium,4,1,10,Visual,5.0,91
100887,18,Female,Biology,5.2,1.3,3.5,No,52.8,7.3,Fair,2,Some College,High,7.1,No,3.78,1,7.9,No,3,10.4,Cafe,No,Low,2,7,8,Kinesthetic,6.3,95
100888,20,Female,Arts,3.7,3.1,0.5,Yes,81.8,8.9,Good,5,Some College,High,5.9,No,3.99,8,7.4,No,3,8.5,Cafe,No,Low,6,1,10,Reading,7.6,98
100889,17,Male,Engineering,8.9,3.2,3.1,Yes,56.9,10.8,Fair,2,High School,Low,5.8,Yes,3.88,1,6.3,No,1,17.0,Dorm,No,High,9,4,10,Reading,6.2,95
100890,16,Male,Business,4.4,0.5,3.6,No,85.8,6.2,Good,5,Master,Medium,6.4,Yes,4.0,2,9.0,No,4,9.3,Library,Yes,High,5,7,8,Auditory,7.4,99
100891,21,Male,Business,5.8,1.4,2.0,Yes,69.4,6.3,Good,2,PhD,Low,7.5,Yes,3.45,2,5.7,No,0,9.7,Co-Learning Group,No,Medium,2,6,9,Reading,5.3,77
100892,18,Other,Computer Science,5.262787231041120,2.5,1.4,No,91.2,7.5,Good,6,PhD,Low,10,No,3.69,8,5.7,No,2,9.7,Quiet Room,Yes,Medium,3,4,10,Auditory,7.6,97
100893,22,Other,Business,4.7,0.5,1.8,No,47.4,7.7,Fair,7,Bachelor,Low,5.0,No,4.0,5,3.4,No,0,7.1,Library,No,High,8,9,6,Kinesthetic,10.0,100
100894,19,Male,Engineering,5.3,0.4,1.2,No,80.3,4.2,Fair,7,Some College,Low,8.0,Yes,4.0,6,6.5,No,3,8.6,Cafe,Yes,High,3,6,9,Kinesthetic,3.3,97
100895,18,Other,Biology,4.0,3.3,1.5,Yes,96.7,6.2,Good,7,Some College,Medium,6.6,No,3.92,5,2.9,No,1,9.2,Cafe,No,Medium,4,9,6,Kinesthetic,9.7,99
100896,21,Other,Psychology,6.4,4.0,2.1,No,75.5,4,Fair,6,High School,Medium,6.3,No,3.57,4,3.6,No,0,14.4,Dorm,Yes,High,6,6,9,Visual,8.0,85
100897,26,Other,Biology,7.7,3.0,1.8,No,58.9,6.9,Good,0,Bachelor,High,7.1,Yes,3.75,3,4.2,No,2,14.4,Co-Learning Group,No,Medium,8,1,10,Kinesthetic,7.6,99
100898,21,Female,Psychology,3.8,2.4,3.4,Yes,67.3,7.5,Fair,2,High School,High,7.0,Yes,2.94,7,4.6,No,0,11.1,Library,Yes,High,3,3,10,Kinesthetic,9.5,83
100899,23,Female,Arts,3.4,1.5,2.5,No,57.3,7.6,Good,1,Master,Low,4.9,Yes,4.0,8,8.5,No,4,8.5,Library,No,High,9,4,10,Visual,1.3,100
100900,16,Male,Biology,0,2.8,2.2,Yes,51.1,7.7,Fair,4,Master,High,6.1,Yes,3.55,3,8.3,No,0,5.2,Quiet Room,Yes,Low,1,7,8,Kinesthetic,5.9,95
100901,19,Male,Engineering,4.5,2.9,0.8,No,51.0,6.1,Good,7,Master,High,2.0,Yes,3.75,4,2.8,No,3,9.0,Cafe,No,High,4,2,10,Auditory,8.8,94
100902,22,Male,Biology,3.9,1.7,2.9,Yes,46.5,7.8,Good,5,PhD,Medium,6.1,Yes,3.95,1,5.6,No,0,10.1,Cafe,No,Low,3,8,7,Auditory,7.3,100
100903,18,Other,Computer Science,7.429237962212410,0.6,1.7,Yes,78.8,8.5,Good,6,Master,Medium,7.6,No,4.0,7,1.4,No,5,10.6,Library,Yes,Low,9,5,10,Kinesthetic,4.2,99
100904,26,Other,Business,4.8,2.5,1.5,No,50.2,8.2,Good,0,High School,Medium,10,Yes,4.0,1,2.7,No,2,9.6,Library,No,High,3,10,5,Visual,1.4,95
100905,19,Other,Computer Science,6.1924285087530800,1.0,0.0,No,44.0,7.8,Poor,5,Bachelor,Low,6.5,Yes,4.0,5,4.1,No,5,7.5,Quiet Room,Yes,High,6,6,9,Visual,8.7,97
100906,19,Female,Business,1.5,2.8,2.8,Yes,85.3,7.5,Fair,3,Some College,High,8.7,Yes,2.82,6,5.8,No,4,7.5,Co-Learning Group,No,Medium,4,7,8,Kinesthetic,9.3,70
100907,16,Female,Biology,7.5,0.3,3.1,Yes,58.8,8.7,Good,6,PhD,Medium,10,Yes,3.81,4,4.2,No,0,12.4,Library,No,High,3,1,10,Kinesthetic,2.1,100
100908,23,Female,Business,2.0,4.3,2.6,No,60.5,6.5,Good,7,High School,Low,5.8,Yes,2.93,6,5.0,No,2,10.0,Quiet Room,Yes,High,3,3,10,Auditory,4.6,78
100909,19,Other,Engineering,6.3,3.1,1.6,No,82.1,10.2,Good,2,Master,Medium,9.3,No,4.0,3,6.5,No,4,11.8,Co-Learning Group,No,Low,8,4,10,Auditory,1.2,100
100910,20,Female,Psychology,5.5,1.2,1.3,Yes,56.3,6.8,Good,1,Some College,High,10,Yes,3.91,5,3.7,No,4,8.0,Quiet Room,Yes,Low,10,2,10,Kinesthetic,3.7,100
100911,23,Other,Psychology,3.8,0.8,0.4,No,77.7,5.2,Good,4,PhD,High,9.2,Yes,4.0,5,4.2,No,3,6.1,Quiet Room,No,Low,10,3,10,Reading,7.6,90
100912,23,Male,Engineering,4.1,4.9,1.7,No,50.0,5.3,Fair,0,PhD,Low,8.8,Yes,4.0,8,6.4,No,2,10.9,Co-Learning Group,Yes,High,5,7,8,Reading,3.5,93
100913,27,Other,Biology,4.3,3.9,0.1,Yes,68.9,8.4,Good,6,Some College,High,8.0,No,2.55,4,6.8,No,4,9.3,Dorm,No,Medium,5,4,10,Reading,8.8,61
100914,22,Male,Biology,4.1,1.8,3.2,Yes,50.1,6.3,Good,6,Bachelor,Low,6.0,Yes,4.0,3,7.7,No,5,11.0,Co-Learning Group,No,Medium,3,9,6,Reading,4.7,94
100915,16,Male,Psychology,2.9,0.1,0.1,Yes,63.7,5.2,Good,6,Master,Medium,5.8,No,4.0,3,5.8,No,0,4.5,Dorm,Yes,Low,3,7,8,Reading,4.6,99
100916,25,Female,Engineering,3.8,1.2,0.3,Yes,74.5,4.9,Fair,1,Some College,Medium,8.8,Yes,2.08,4,8.3,Yes,4,6.8,Dorm,No,High,10,3,10,Kinesthetic,2.2,51
100917,19,Female,Computer Science,4.399974251396850,2.0,3.7,No,68.4,4,Fair,0,Some College,Medium,7.1,Yes,2.52,1,1,No,2,11.6,Dorm,Yes,Medium,5,4,10,Visual,7.4,63
100918,19,Female,Psychology,5.4,4.3,2.7,No,87.2,7.1,Poor,3,PhD,Medium,5.7,No,4.0,4,7.5,No,5,12.8,Dorm,Yes,Medium,5,2,10,Auditory,9.7,93
100919,17,Female,Business,5.0,4.5,2.1,No,93.7,9.2,Good,6,Master,Medium,8.3,Yes,4.0,5,5.4,No,3,12.6,Library,Yes,High,4,5,10,Visual,6.4,100
100920,28,Male,Engineering,7.8,2.5,2.5,No,81.8,5.8,Poor,4,Some College,Low,7.5,Yes,2.97,6,1.6,No,3,13.2,Dorm,No,Medium,9,4,10,Reading,5.0,74
100921,18,Male,Business,5.2,2.2,3.0,No,92.4,7.4,Good,5,Bachelor,High,8.2,No,4.0,6,6.4,No,0,10.4,Library,Yes,High,4,7,8,Kinesthetic,8.6,94
100922,20,Other,Engineering,0.8,0.0,1.4,Yes,77.5,7.4,Fair,5,Bachelor,Low,7.300000000000000,No,4.0,3,7.1,No,4,3.2,Library,No,Low,2,7,8,Reading,7.5,89
100923,16,Male,Biology,2.5,4.2,2.5,No,53.3,9.4,Good,4,PhD,High,7.8,Yes,2.61,4,5.8,No,3,10.7,Cafe,No,Medium,5,4,10,Kinesthetic,5.1,67
100924,26,Female,Engineering,6.4,2.0,3.7,No,62.1,5.1,Fair,1,High School,High,8.3,No,4.0,5,3.1,No,1,13.9,Co-Learning Group,Yes,High,6,9,6,Visual,7.7,94
100925,23,Female,Arts,6.1,4.2,2.2,Yes,61.8,7.7,Good,3,Master,Medium,8.3,Yes,3.15,3,6.4,No,3,12.5,Library,No,Low,6,1,10,Kinesthetic,3.1,80
100926,25,Other,Psychology,2.7,4.1,1.9,Yes,72.9,5.2,Poor,1,Some College,High,9.2,No,3.6,4,4.2,No,4,10.3,Dorm,No,Medium,7,8,7,Visual,9.2,91
100927,23,Other,Arts,0.9,1.9,3.0,No,58.3,6.3,Good,3,PhD,High,9.6,Yes,4.0,7,5.0,No,2,6.9,Cafe,No,High,10,9,6,Visual,7.8,95
100928,28,Other,Business,3.8,3.2,2.2,No,72.7,7.5,Fair,1,Master,Low,6.4,Yes,3.97,1,3.0,No,1,10.7,Quiet Room,Yes,Low,7,7,8,Visual,2.9,98
100929,25,Other,Computer Science,9.130488729176960,2.5,2.2,Yes,97.9,8.4,Good,5,Some College,High,9.5,Yes,4.0,8,6.8,No,2,14.7,Quiet Room,Yes,Medium,2,8,7,Kinesthetic,7.6,100
100930,25,Female,Psychology,3.5,3.4,2.7,No,80.5,5.3,Fair,1,Bachelor,Low,5.5,Yes,2.98,7,6.3,No,3,11.5,Dorm,Yes,Medium,10,1,10,Kinesthetic,2.0,68
100931,25,Male,Computer Science,4.5624060791625800,5.0,0.9,No,79.5,8.2,Fair,4,High School,Medium,9.0,Yes,3.68,6,4.6,No,4,12.3,Co-Learning Group,Yes,High,3,2,10,Visual,5.2,99
100932,16,Female,Arts,5.8,4.3,3.0,No,62.8,6.5,Good,1,PhD,Medium,2.8,Yes,4.0,7,3.4,No,0,14.9,Quiet Room,Yes,High,3,9,6,Auditory,1.8,96
100933,17,Female,Computer Science,6.013177481510520,2.7,2.1,No,67.3,8.1,Fair,1,PhD,Medium,7.6,No,4.0,3,5.3,No,2,12.6,Dorm,Yes,Low,10,7,8,Reading,6.0,98
100934,28,Male,Arts,5.2,3.2,0.4,No,65.4,7.3,Good,0,High School,High,9.9,Yes,3.57,1,7.1,No,1,9.6,Library,No,High,10,7,8,Kinesthetic,8.7,96
100935,16,Other,Computer Science,7.875230264620970,4.6,0.8,Yes,56.8,10.0,Fair,4,PhD,Medium,9.9,Yes,4.0,3,5.7,No,0,15.1,Co-Learning Group,Yes,Medium,3,5,10,Kinesthetic,4.0,100
